Plot Title: FourMileTestLogger,,,,,,,
#,Date Time,,,,,,
1,4/14/2017 14:15,9.928,8.319,1.609,,,
2,4/14/2017 14:30,8.344,8.245,0.099,,,
3,4/14/2017 14:45,8.344,8.27,0.074,,,0.137357049
4,4/14/2017 15:00,8.369,8.319,0.05,,,
5,4/14/2017 15:15,8.444,8.369,0.075,,,
6,4/14/2017 15:30,8.494,8.394,0.1,,,
7,4/14/2017 15:45,8.494,8.394,0.1,,,
8,4/14/2017 16:00,8.494,8.369,0.125,,,
9,4/14/2017 16:15,8.444,8.319,0.125,,,
10,4/14/2017 16:30,8.394,8.27,0.124,,,
11,4/14/2017 16:45,8.319,8.195,0.124,,,
12,4/14/2017 17:00,8.27,8.145,0.125,,,
13,4/14/2017 17:15,8.195,8.07,0.125,,,
14,4/14/2017 17:30,8.095,7.97,0.125,,,
15,4/14/2017 17:45,8.045,7.895,0.15,,,
16,4/14/2017 18:00,7.945,7.82,0.125,,,
17,4/14/2017 18:15,7.895,7.745,0.15,,,
18,4/14/2017 18:30,7.795,7.67,0.125,,,
19,4/14/2017 18:45,7.745,7.594,0.151,,,
20,4/14/2017 19:00,7.645,7.519,0.126,,,
21,4/14/2017 19:15,7.569,7.444,0.125,,,
22,4/14/2017 19:30,7.494,7.343,0.151,,,
23,4/14/2017 19:45,7.419,7.268,0.151,,,
24,4/14/2017 20:00,7.343,7.192,0.151,,,
25,4/14/2017 20:15,7.242,7.091,0.151,,,
26,4/14/2017 20:30,7.167,7.015,0.152,,,
27,4/14/2017 20:45,7.091,6.914,0.177,,,
28,4/14/2017 21:00,7.015,6.839,0.176,,,
29,4/14/2017 21:15,6.94,6.763,0.177,,,
30,4/14/2017 21:30,6.864,6.687,0.177,,,
31,4/14/2017 21:45,6.788,6.611,0.177,,,
32,4/14/2017 22:00,6.712,6.535,0.177,,,
33,4/14/2017 22:15,6.636,6.458,0.178,,,
34,4/14/2017 22:30,6.56,6.382,0.178,,,
35,4/14/2017 22:45,6.484,6.306,0.178,,,
36,4/14/2017 23:00,6.408,6.23,0.178,,,
37,4/14/2017 23:15,6.331,6.153,0.178,,,
38,4/14/2017 23:30,6.281,6.077,0.204,,,
39,4/14/2017 23:45,6.204,6,0.204,,,
40,4/15/2017 0:00,6.128,5.924,0.204,,,
41,4/15/2017 0:15,6.051,5.847,0.204,,,
42,4/15/2017 0:30,5.975,5.77,0.205,,,
43,4/15/2017 0:45,5.898,5.693,0.205,,,
44,4/15/2017 1:00,5.847,5.616,0.231,,,
45,4/15/2017 1:15,5.77,5.565,0.205,,,
46,4/15/2017 1:30,5.693,5.488,0.205,,,
47,4/15/2017 1:45,5.616,5.411,0.205,,,
48,4/15/2017 2:00,5.539,5.334,0.205,,,
49,4/15/2017 2:15,5.488,5.282,0.206,,,
50,4/15/2017 2:30,5.411,5.205,0.206,,,
51,4/15/2017 2:45,5.36,5.128,0.232,,,
52,4/15/2017 3:00,5.282,5.076,0.206,,,
53,4/15/2017 3:15,5.205,4.999,0.206,,,
54,4/15/2017 3:30,5.154,4.947,0.207,,,
55,4/15/2017 3:45,5.102,4.869,0.233,,,
56,4/15/2017 4:00,5.05,4.818,0.232,,,
57,4/15/2017 4:15,4.973,4.766,0.207,,,
58,4/15/2017 4:30,4.921,4.688,0.233,,,
59,4/15/2017 4:45,4.869,4.636,0.233,,,
60,4/15/2017 5:00,4.818,4.584,0.234,,,
61,4/15/2017 5:15,4.766,4.532,0.234,,,
62,4/15/2017 5:30,4.714,4.48,0.234,,,
63,4/15/2017 5:45,4.662,4.428,0.234,,,
64,4/15/2017 6:00,4.61,4.402,0.208,,,
65,4/15/2017 6:15,4.584,4.376,0.208,,,
66,4/15/2017 6:30,4.558,4.35,0.208,,,
67,4/15/2017 6:45,4.532,4.324,0.208,,,
68,4/15/2017 7:00,4.532,4.324,0.208,,,
69,4/15/2017 7:15,4.532,4.35,0.182,,,
70,4/15/2017 7:30,4.558,4.376,0.182,,,
71,4/15/2017 7:45,4.584,4.428,0.156,,,
72,4/15/2017 8:00,4.636,4.48,0.156,,,
73,4/15/2017 8:15,4.688,4.558,0.13,,,
74,4/15/2017 8:30,4.766,4.636,0.13,,,
75,4/15/2017 8:45,4.844,4.74,0.104,,,
76,4/15/2017 9:00,4.947,4.844,0.103,,,
77,4/15/2017 9:15,5.076,4.999,0.077,,,
78,4/15/2017 9:30,5.205,5.154,0.051,,,
79,4/15/2017 9:45,5.385,5.334,0.051,,,
80,4/15/2017 10:00,5.565,5.488,0.077,,,
81,4/15/2017 10:15,5.719,5.668,0.051,,,
82,4/15/2017 10:30,5.872,5.847,0.025,,,
83,4/15/2017 10:45,6.077,6.051,0.026,,,
84,4/15/2017 11:00,6.306,6.281,0.025,,,
85,4/15/2017 11:15,6.509,6.484,0.025,,,
86,4/15/2017 11:30,6.712,6.712,0,,,
87,4/15/2017 11:45,6.94,6.94,0,,,
88,4/15/2017 12:00,7.142,7.142,0,,,
89,4/15/2017 12:15,7.368,7.368,0,,,
90,4/15/2017 12:30,7.569,7.569,0,,,
91,4/15/2017 12:45,7.77,7.77,0,,,
92,4/15/2017 13:00,7.97,7.995,0.025,,,
93,4/15/2017 13:15,8.17,8.195,0.025,,,
94,4/15/2017 13:30,8.344,8.369,0.025,,,
95,4/15/2017 13:45,8.543,8.568,0.025,,,
96,4/15/2017 14:00,8.717,8.717,0,,,
97,4/15/2017 14:15,8.866,8.866,0,,,
98,4/15/2017 14:30,8.99,8.99,0,,,
99,4/15/2017 14:45,9.064,9.04,0.024,,,
100,4/15/2017 15:00,9.139,9.114,0.025,,,
101,4/15/2017 15:15,9.188,9.163,0.025,,,
102,4/15/2017 15:30,9.238,9.188,0.05,,,
103,4/15/2017 15:45,9.238,9.188,0.05,,,
104,4/15/2017 16:00,9.188,9.139,0.049,,,
105,4/15/2017 16:15,9.163,9.089,0.074,,,
106,4/15/2017 16:30,9.114,9.04,0.074,,,
107,4/15/2017 16:45,9.064,8.99,0.074,,,
108,4/15/2017 17:00,9.04,8.941,0.099,,,
109,4/15/2017 17:15,8.941,8.866,0.075,,,
110,4/15/2017 17:30,8.916,8.792,0.124,,,
111,4/15/2017 17:45,8.866,8.742,0.124,,,
112,4/15/2017 18:00,8.792,8.693,0.099,,,
113,4/15/2017 18:15,8.742,8.643,0.099,,,
114,4/15/2017 18:30,8.693,8.593,0.1,,,
115,4/15/2017 18:45,8.668,8.543,0.125,,,
116,4/15/2017 19:00,8.618,8.494,0.124,,,
117,4/15/2017 19:15,8.568,8.444,0.124,,,
118,4/15/2017 19:30,8.543,8.419,0.124,,,
119,4/15/2017 19:45,8.494,8.394,0.1,,,
120,4/15/2017 20:00,8.469,8.369,0.1,,,
121,4/15/2017 20:15,8.444,8.344,0.1,,,
122,4/15/2017 20:30,8.419,8.319,0.1,,,
123,4/15/2017 20:45,8.394,8.295,0.099,,,
124,4/15/2017 21:00,8.394,8.27,0.124,,,
125,4/15/2017 21:15,8.369,8.27,0.099,,,
126,4/15/2017 21:30,8.369,8.245,0.124,,,
127,4/15/2017 21:45,8.344,8.245,0.099,,,
128,4/15/2017 22:00,8.344,8.22,0.124,,,
129,4/15/2017 22:15,8.319,8.195,0.124,,,
130,4/15/2017 22:30,8.319,8.195,0.124,,,
131,4/15/2017 22:45,8.295,8.195,0.1,,,
132,4/15/2017 23:00,8.295,8.17,0.125,,,
133,4/15/2017 23:15,8.27,8.145,0.125,,,
134,4/15/2017 23:30,8.245,8.12,0.125,,,
135,4/15/2017 23:45,8.245,8.095,0.15,,,
136,4/16/2017 0:00,8.195,8.07,0.125,,,
137,4/16/2017 0:15,8.17,8.045,0.125,,,
138,4/16/2017 0:30,8.145,8.02,0.125,,,
139,4/16/2017 0:45,8.095,7.97,0.125,,,
140,4/16/2017 1:00,8.07,7.945,0.125,,,
141,4/16/2017 1:15,8.045,7.895,0.15,,,
142,4/16/2017 1:30,7.995,7.87,0.125,,,
143,4/16/2017 1:45,7.97,7.845,0.125,,,
144,4/16/2017 2:00,7.945,7.82,0.125,,,
145,4/16/2017 2:15,7.92,7.795,0.125,,,
146,4/16/2017 2:30,7.895,7.77,0.125,,,
147,4/16/2017 2:45,7.87,7.72,0.15,,,
148,4/16/2017 3:00,7.845,7.695,0.15,,,
149,4/16/2017 3:15,7.795,7.67,0.125,,,
150,4/16/2017 3:30,7.77,7.645,0.125,,,
151,4/16/2017 3:45,7.745,7.619,0.126,,,
152,4/16/2017 4:00,7.72,7.594,0.126,,,
153,4/16/2017 4:15,7.695,7.544,0.151,,,
154,4/16/2017 4:30,7.67,7.519,0.151,,,
155,4/16/2017 4:45,7.645,7.494,0.151,,,
156,4/16/2017 5:00,7.619,7.469,0.15,,,
157,4/16/2017 5:15,7.594,7.444,0.15,,,
158,4/16/2017 5:30,7.569,7.444,0.125,,,
159,4/16/2017 5:45,7.569,7.444,0.125,,,
160,4/16/2017 6:00,7.544,7.419,0.125,,,
161,4/16/2017 6:15,7.544,7.419,0.125,,,
162,4/16/2017 6:30,7.544,7.419,0.125,,,
163,4/16/2017 6:45,7.569,7.444,0.125,,,
164,4/16/2017 7:00,7.569,7.444,0.125,,,
165,4/16/2017 7:15,7.594,7.469,0.125,,,
166,4/16/2017 7:30,7.619,7.519,0.1,,,
167,4/16/2017 7:45,7.67,7.544,0.126,,,
168,4/16/2017 8:00,7.695,7.594,0.101,,,
169,4/16/2017 8:15,7.77,7.67,0.1,,,
170,4/16/2017 8:30,7.845,7.77,0.075,,,
171,4/16/2017 8:45,7.995,7.895,0.1,,,
172,4/16/2017 9:00,8.095,8.045,0.05,,,
173,4/16/2017 9:15,8.245,8.17,0.075,,,
174,4/16/2017 9:30,8.394,8.319,0.075,,,
175,4/16/2017 9:45,8.543,8.494,0.049,,,
176,4/16/2017 10:00,8.717,8.668,0.049,,,
177,4/16/2017 10:15,8.916,8.866,0.05,,,
178,4/16/2017 10:30,9.139,9.089,0.05,,,
179,4/16/2017 10:45,9.361,9.336,0.025,,,
180,4/16/2017 11:00,9.583,9.534,0.049,,,
181,4/16/2017 11:15,9.756,9.706,0.05,,,
182,4/16/2017 11:30,9.903,9.829,0.074,,,
183,4/16/2017 11:45,10.026,9.952,0.074,,,
184,4/16/2017 12:00,10.1,10.051,0.049,,,
185,4/16/2017 12:15,10.173,10.124,0.049,,,
186,4/16/2017 12:30,10.32,10.271,0.049,,,
187,4/16/2017 12:45,10.418,10.32,0.098,,,
188,4/16/2017 13:00,10.467,10.418,0.049,,,
189,4/16/2017 13:15,10.663,10.59,0.073,,,
190,4/16/2017 13:30,10.687,10.614,0.073,,,
191,4/16/2017 13:45,10.81,10.736,0.074,,,
192,4/16/2017 14:00,10.883,10.81,0.073,,,
193,4/16/2017 14:15,10.98,10.932,0.048,,,
194,4/16/2017 14:30,11.102,11.029,0.073,,,
195,4/16/2017 14:45,11.224,11.175,0.049,,,
196,4/16/2017 15:00,11.346,11.297,0.049,,,
197,4/16/2017 15:15,11.443,11.394,0.049,,,
198,4/16/2017 15:30,11.54,11.492,0.048,,,
199,4/16/2017 15:45,11.613,11.54,0.073,,,
200,4/16/2017 16:00,11.613,11.54,0.073,,,
201,4/16/2017 16:15,11.613,11.54,0.073,,,
202,4/16/2017 16:30,11.637,11.54,0.097,,,
203,4/16/2017 16:45,11.613,11.516,0.097,,,
204,4/16/2017 17:00,11.589,11.492,0.097,,,
205,4/16/2017 17:15,11.54,11.443,0.097,,,
206,4/16/2017 17:30,11.492,11.394,0.098,,,
207,4/16/2017 17:45,11.467,11.346,0.121,,,
208,4/16/2017 18:00,11.443,11.346,0.097,,,
209,4/16/2017 18:15,11.443,11.346,0.097,,,
210,4/16/2017 18:30,11.443,11.321,0.122,,,
211,4/16/2017 18:45,11.394,11.297,0.097,,,
212,4/16/2017 19:00,11.346,11.248,0.098,,,
213,4/16/2017 19:15,11.297,11.175,0.122,,,
214,4/16/2017 19:30,11.248,11.102,0.146,,,
215,4/16/2017 19:45,11.175,11.053,0.122,,,
216,4/16/2017 20:00,11.127,11.005,0.122,,,
217,4/16/2017 20:15,11.053,10.932,0.121,,,
218,4/16/2017 20:30,10.98,10.858,0.122,,,
219,4/16/2017 20:45,10.932,10.81,0.122,,,
220,4/16/2017 21:00,10.858,10.736,0.122,,,
221,4/16/2017 21:15,10.81,10.687,0.123,,,
222,4/16/2017 21:30,10.736,10.614,0.122,,,
223,4/16/2017 21:45,10.687,10.565,0.122,,,
224,4/16/2017 22:00,10.638,10.516,0.122,,,
225,4/16/2017 22:15,10.565,10.443,0.122,,,
226,4/16/2017 22:30,10.516,10.394,0.122,,,
227,4/16/2017 22:45,10.467,10.345,0.122,,,
228,4/16/2017 23:00,10.418,10.296,0.122,,,
229,4/16/2017 23:15,10.369,10.247,0.122,,,
230,4/16/2017 23:30,10.345,10.222,0.123,,,
231,4/16/2017 23:45,10.296,10.173,0.123,,,
232,4/17/2017 0:00,10.247,10.124,0.123,,,
233,4/17/2017 0:15,10.222,10.075,0.147,,,
234,4/17/2017 0:30,10.173,10.026,0.147,,,
235,4/17/2017 0:45,10.124,10.001,0.123,,,
236,4/17/2017 1:00,10.075,9.952,0.123,,,
237,4/17/2017 1:15,10.026,9.903,0.123,,,
238,4/17/2017 1:30,10.001,9.879,0.122,,,
239,4/17/2017 1:45,9.977,9.829,0.148,,,
240,4/17/2017 2:00,9.928,9.78,0.148,,,
241,4/17/2017 2:15,9.879,9.756,0.123,,,
242,4/17/2017 2:30,9.879,9.731,0.148,,,
243,4/17/2017 2:45,9.854,9.706,0.148,,,
244,4/17/2017 3:00,9.829,9.682,0.147,,,
245,4/17/2017 3:15,9.805,9.682,0.123,,,
246,4/17/2017 3:30,9.78,9.657,0.123,,,
247,4/17/2017 3:45,9.756,9.632,0.124,,,
248,4/17/2017 4:00,9.731,9.608,0.123,,,
249,4/17/2017 4:15,9.706,9.558,0.148,,,
250,4/17/2017 4:30,9.682,9.534,0.148,,,
251,4/17/2017 4:45,9.632,9.509,0.123,,,
252,4/17/2017 5:00,9.608,9.46,0.148,,,
253,4/17/2017 5:15,9.558,9.435,0.123,,,
254,4/17/2017 5:30,9.534,9.386,0.148,,,
255,4/17/2017 5:45,9.485,9.361,0.124,,,
256,4/17/2017 6:00,9.46,9.336,0.124,,,
257,4/17/2017 6:15,9.435,9.287,0.148,,,
258,4/17/2017 6:30,9.41,9.262,0.148,,,
259,4/17/2017 6:45,9.386,9.238,0.148,,,
260,4/17/2017 7:00,9.386,9.262,0.124,,,
261,4/17/2017 7:15,9.386,9.262,0.124,,,
262,4/17/2017 7:30,9.386,9.262,0.124,,,
263,4/17/2017 7:45,9.41,9.287,0.123,,,
264,4/17/2017 8:00,9.435,9.336,0.099,,,
265,4/17/2017 8:15,9.485,9.361,0.124,,,
266,4/17/2017 8:30,9.509,9.435,0.074,,,
267,4/17/2017 8:45,9.558,9.46,0.098,,,
268,4/17/2017 9:00,9.632,9.558,0.074,,,
269,4/17/2017 9:15,9.731,9.657,0.074,,,
270,4/17/2017 9:30,9.829,9.756,0.073,,,
271,4/17/2017 9:45,9.952,9.879,0.073,,,
272,4/17/2017 10:00,10.026,9.952,0.074,,,
273,4/17/2017 10:15,10.075,10.001,0.074,,,
274,4/17/2017 10:30,10.124,10.075,0.049,,,
275,4/17/2017 10:45,10.222,10.149,0.073,,,
276,4/17/2017 11:00,10.32,10.296,0.024,,,
277,4/17/2017 11:15,10.443,10.369,0.074,,,
278,4/17/2017 11:30,10.492,10.418,0.074,,,
279,4/17/2017 11:45,10.565,10.467,0.098,,,
280,4/17/2017 12:00,10.59,10.516,0.074,,,
281,4/17/2017 12:15,10.614,10.541,0.073,,,
282,4/17/2017 12:30,10.663,10.59,0.073,,,
283,4/17/2017 12:45,10.687,10.614,0.073,,,
284,4/17/2017 13:00,10.761,10.663,0.098,,,
285,4/17/2017 13:15,10.761,10.687,0.074,,,
286,4/17/2017 13:30,10.81,10.736,0.074,,,
287,4/17/2017 13:45,10.883,10.81,0.073,,,
288,4/17/2017 14:00,11.005,10.932,0.073,,,
289,4/17/2017 14:15,11.053,10.98,0.073,,,
290,4/17/2017 14:30,11.102,11.053,0.049,,,
291,4/17/2017 14:45,11.175,11.078,0.097,,,
292,4/17/2017 15:00,11.102,11.029,0.073,,,
293,4/17/2017 15:15,11.102,10.98,0.122,,,
294,4/17/2017 15:30,11.029,10.907,0.122,,,
295,4/17/2017 15:45,10.98,10.858,0.122,,,
296,4/17/2017 16:00,10.956,10.834,0.122,,,
297,4/17/2017 16:15,10.932,10.834,0.098,,,
298,4/17/2017 16:30,10.907,10.785,0.122,,,
299,4/17/2017 16:45,10.858,10.736,0.122,,,
300,4/17/2017 17:00,10.81,10.687,0.123,,,
301,4/17/2017 17:15,10.761,10.638,0.123,,,
302,4/17/2017 17:30,10.712,10.59,0.122,,,
303,4/17/2017 17:45,10.663,10.541,0.122,,,
304,4/17/2017 18:00,10.614,10.467,0.147,,,
305,4/17/2017 18:15,10.516,10.394,0.122,,,
306,4/17/2017 18:30,10.443,10.296,0.147,,,
307,4/17/2017 18:45,10.369,10.222,0.147,,,
308,4/17/2017 19:00,10.296,10.149,0.147,,,
309,4/17/2017 19:15,10.222,10.075,0.147,,,
310,4/17/2017 19:30,10.149,10.001,0.148,,,
311,4/17/2017 19:45,10.075,9.928,0.147,,,
312,4/17/2017 20:00,10.001,9.854,0.147,,,
313,4/17/2017 20:15,9.952,9.805,0.147,,,
314,4/17/2017 20:30,9.879,9.731,0.148,,,
315,4/17/2017 20:45,9.829,9.657,0.172,,,
316,4/17/2017 21:00,9.756,9.583,0.173,,,
317,4/17/2017 21:15,9.682,9.509,0.173,,,
318,4/17/2017 21:30,9.608,9.435,0.173,,,
319,4/17/2017 21:45,9.534,9.361,0.173,,,
320,4/17/2017 22:00,9.46,9.287,0.173,,,
321,4/17/2017 22:15,9.41,9.238,0.172,,,
322,4/17/2017 22:30,9.361,9.163,0.198,,,
323,4/17/2017 22:45,9.287,9.089,0.198,,,
324,4/17/2017 23:00,9.213,9.015,0.198,,,
325,4/17/2017 23:15,9.139,8.941,0.198,,,
326,4/17/2017 23:30,9.064,8.866,0.198,,,
327,4/17/2017 23:45,8.99,8.792,0.198,,,
328,4/18/2017 0:00,8.941,8.717,0.224,,,
329,4/18/2017 0:15,8.866,8.643,0.223,,,
330,4/18/2017 0:30,8.792,8.568,0.224,,,
331,4/18/2017 0:45,8.742,8.543,0.199,,,
332,4/18/2017 1:00,8.693,8.469,0.224,,,
333,4/18/2017 1:15,8.643,8.444,0.199,,,
334,4/18/2017 1:30,8.618,8.394,0.224,,,
335,4/18/2017 1:45,8.568,8.344,0.224,,,
336,4/18/2017 2:00,8.519,8.295,0.224,,,
337,4/18/2017 2:15,8.469,8.22,0.249,,,
338,4/18/2017 2:30,8.419,8.17,0.249,,,
339,4/18/2017 2:45,8.344,8.095,0.249,,,
340,4/18/2017 3:00,8.295,8.045,0.25,,,
341,4/18/2017 3:15,8.245,7.97,0.275,,,
342,4/18/2017 3:30,8.17,7.895,0.275,,,
343,4/18/2017 3:45,8.095,7.82,0.275,,,
344,4/18/2017 4:00,8.045,7.745,0.3,,,
345,4/18/2017 4:15,7.97,7.67,0.3,,,
346,4/18/2017 4:30,7.895,7.594,0.301,,,
347,4/18/2017 4:45,7.82,7.494,0.326,,,
348,4/18/2017 5:00,7.72,7.393,0.327,,,
349,4/18/2017 5:15,7.645,7.318,0.327,,,
350,4/18/2017 5:30,7.544,7.242,0.302,,,
351,4/18/2017 5:45,7.494,7.142,0.352,,,
352,4/18/2017 6:00,7.419,7.091,0.328,,,
353,4/18/2017 6:15,7.343,7.015,0.328,,,
354,4/18/2017 6:30,7.293,6.94,0.353,,,
355,4/18/2017 6:45,7.217,6.914,0.303,,,
356,4/18/2017 7:00,7.167,6.864,0.303,,,
357,4/18/2017 7:15,7.142,6.864,0.278,,,
358,4/18/2017 7:30,7.142,6.839,0.303,,,
359,4/18/2017 7:45,7.116,6.864,0.252,,,
360,4/18/2017 8:00,7.091,6.864,0.227,,,
361,4/18/2017 8:15,7.091,6.864,0.227,,,
362,4/18/2017 8:30,7.116,6.889,0.227,,,
363,4/18/2017 8:45,7.142,6.94,0.202,,,
364,4/18/2017 9:00,7.167,6.99,0.177,,,
365,4/18/2017 9:15,7.217,7.041,0.176,,,
366,4/18/2017 9:30,7.268,7.116,0.152,,,
367,4/18/2017 9:45,7.343,7.217,0.126,,,
368,4/18/2017 10:00,7.419,7.293,0.126,,,
369,4/18/2017 10:15,7.494,7.393,0.101,,,
370,4/18/2017 10:30,7.594,7.494,0.1,,,
371,4/18/2017 10:45,7.695,7.594,0.101,,,
372,4/18/2017 11:00,7.795,7.72,0.075,,,
373,4/18/2017 11:15,7.895,7.82,0.075,,,
374,4/18/2017 11:30,8.045,7.945,0.1,,,
375,4/18/2017 11:45,8.145,8.095,0.05,,,
376,4/18/2017 12:00,8.295,8.245,0.05,,,
377,4/18/2017 12:15,8.444,8.394,0.05,,,
378,4/18/2017 12:30,8.593,8.543,0.05,,,
379,4/18/2017 12:45,8.742,8.717,0.025,,,
380,4/18/2017 13:00,8.841,8.817,0.024,,,
381,4/18/2017 13:15,8.99,8.965,0.025,,,
382,4/18/2017 13:30,9.139,9.089,0.05,,,
383,4/18/2017 13:45,9.262,9.238,0.024,,,
